Path,Read,Write,Deny
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track10.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track11.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track12.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track13.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track14.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track15.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track16.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track17.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track18.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track19.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track20.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track21.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\DRUMBEAT\Drumbeat Training disc\Track22.cda","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Education Program for Carers 2017\MHC Ed Prog for Carers 2017 SESSIONS.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Education Program for Carers 2017\Promotional The RIGHT Group.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Education Program for Carers 2017\Support Groups Template REFLECTION.doc","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Education Program for Carers 2017\Weekly Sign In sheet.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Me I see Tomorrow 2016\BRAMS 2016.pub","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Mental Health Week & MH Wellbeing Day\Mental Health Week 2016.docx(2).pub","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\MH Week 2016\10-mentally-healthy-tips.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\MHC Education Program for Carers 2016 DRAFT.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\Aims of Music Group.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\BCRC Calendar & Sheet June 2016.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\BCRC Calendar 2016-07.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\Music Group flyer.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\Outcomes Music Group.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\Recovery Centre Calendar & Explanation sheet - May 2016.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Music Group 2016\Stand by Me lyrics and notes.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\Australia's Biggest Morning Tea Flyer.2016..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\Australia's Biggest Morning Tea..pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\Basketball Thursdays.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\BGA CALENDAR T3 2016. BRAMS.docx","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\Carers WA\Carers WA Training 2016.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\Carers WA\Carers WA workshop.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
"S:\Child, Youth and Family Services\Archive\20 - Broome\Workshops & Events\Programs Training Events\Other agency events participation\Carers WA workshop.pdf","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read Only), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR","Administrators, ARAFMI\Domain Admins, ARAFMI\GS-Broome (Full Control), ARAFMI\GS-Broome (Read-Write), ARAFMI\GS-ClientIntake (Read-Write), ARAFMI\GS-Services (Full Control), NT AUTHORITY\IUSR",
